% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
3.25	3.5	1	14	1	3	248	96687	248	96456	0.00471429	0	0.00471429	0.00471429	388.935	126.347	39	645	
3.5	3.75	4	1	2	4	246	40962	245	39629	0.00473061	0.000126987	0.00471429	0.00571429	161.751	38.0331	141	405	
3.5	3.75	2	2	2	4	250	19778	250	19738	0.00471429	0	0.00471429	0.00471429	78.952	21.6024	65	153	
3.5	3.75	2	3	3	4	248	53168	247	52667	0.00471429	0	0.00471429	0.00471429	213.227	25.5861	209	389	
3.5	3.75	4	8	3	3	250	44389	250	44057	0.00471429	0	0.00471429	0.00471429	176.228	57.0181	141	317	
3.5	3.75	2	9	5	3	239	28245	236	25610	0.004727	0.000112266	0.00471429	0.00571429	108.517	25.236	65	153	
3.5	3.75	1	10	3	3	167	96186	165	92511	0.00472035	7.78499e-05	0.00471429	0.00571429	560.673	212.926	3	1431	
3.5	3.75	4	11	1	3	250	30900	250	30656	0.00471429	0	0.00471429	0.00471429	122.624	57.5522	87	277	
3.5	3.75	2	12	4	3	243	30458	242	28601	0.00473495	0.000142542	0.00471429	0.00571429	118.186	23.0925	105	209	
3.5	3.75	3	13	1	3	181	32041	181	32041	0.00471429	0	0.00471429	0.00471429	177.022	20.1086	173	277	
3.5	3.75	1	14	1	3	235	96308	235	96219	0.00471429	0	0.00471429	0.00471429	409.443	150.041	15	645	
3.75	4	4	1	2	4	246	40621	246	39633	0.00473055	0.000126732	0.00471429	0.00571429	161.11	37.7739	141	405	
3.75	4	2	2	2	4	250	19696	250	19736	0.00471429	0	0.00471429	0.00471429	78.944	21.608	63	153	
3.75	4	2	3	3	4	245	52789	244	51652	0.00472658	0.000110426	0.00471429	0.00571429	211.689	22.346	209	453	
3.75	4	4	8	3	3	250	43506	250	43838	0.00471429	0	0.00471429	0.00471429	175.352	58.3811	141	405	
3.75	4	2	9	5	3	237	27477	234	24890	0.00472711	0.000112741	0.00471429	0.00571429	106.368	24.0352	65	153	
3.75	4	1	10	3	3	167	96194	166	92784	0.00474441	0.000256425	0.00471429	0.00771429	558.94	230.239	3	1431	
3.75	4	4	11	1	3	250	29760	250	30004	0.00471429	0	0.00471429	0.00471429	120.016	54.5219	87	277	
3.75	4	2	12	4	3	243	30283	242	28626	0.00473495	0.000142542	0.00471429	0.00571429	118.289	24.6615	105	209	
